BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202105,2,2001,202105,2,2001,157395,953005,KANSAS,20,2021,May,Thunderstorm Wind,C,147,PHILLIPS,GID,02-MAY-21 20:01:00,CST-6,02-MAY-21 20:01:00,0,0,0,0,0.00K,0.00K,Mesonet,59.00,MG,,,,,,,,,,1,W,LOGAN,1,W,LOGAN,39.67,-99.5888,39.67,-99.5888,"Isolated large hail and damaging wind occurred during the evening hours of May 2nd over portions of north central Kansas. A isolated intense thunderstorm developed along the Phillips/Rooks County line around 5PM CDT. This cell remained nearly stationary as it intensified over the next hour and eventually produced large hail around 1 inch in diameter. This storm remained strong to severe over nearly the same area for around 2 hours from 5:30-7:30PM. As this storm weakened entirely by about 8PM, a new line of thunderstorms along a cold front were poised to move in from the W/NW. This line posed a primarily wind threat as it shifted eastward across north central Kansas between 9-11PM. A couple 60-70 MPH wind gusts were reported during this time, but damage was minimal and/or very isolated. The line of thunderstorms weakened considerably by midnight as a developing MCV focused the most intense activity further S across central Kansas.",A wind gust of 68 MPH was measured by a mesonet station located 1 mile west of Logan.,CSV
202105,2,2115,202105,2,2115,157395,953006,KANSAS,20,2021,May,Thunderstorm Wind,C,183,SMITH,GID,02-MAY-21 21:15:00,CST-6,02-MAY-21 21:15:00,0,0,0,0,0.00K,0.00K,AWOS,51.00,MG,,,,,,,,,,0,N,SMITH CENTER ARPT,0,N,SMITH CENTER ARPT,39.75,-98.78,39.75,-98.78,"Isolated large hail and damaging wind occurred during the evening hours of May 2nd over portions of north central Kansas. A isolated intense thunderstorm developed along the Phillips/Rooks County line around 5PM CDT. This cell remained nearly stationary as it intensified over the next hour and eventually produced large hail around 1 inch in diameter. This storm remained strong to severe over nearly the same area for around 2 hours from 5:30-7:30PM. As this storm weakened entirely by about 8PM, a new line of thunderstorms along a cold front were poised to move in from the W/NW. This line posed a primarily wind threat as it shifted eastward across north central Kansas between 9-11PM. A couple 60-70 MPH wind gusts were reported during this time, but damage was minimal and/or very isolated. The line of thunderstorms weakened considerably by midnight as a developing MCV focused the most intense activity further S across central Kansas.",,CSV
202105,2,1930,202105,2,1930,157395,953004,KANSAS,20,2021,May,Flood,C,163,ROOKS,GID,02-MAY-21 19:30:00,CST-6,02-MAY-21 19:30:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,5.8,NNW,STOCKTON,7.12,NNW,STOCKTON,39.5,-99.34,39.4766,-99.304,"Isolated large hail and damaging wind occurred during the evening hours of May 2nd over portions of north central Kansas. A isolated intense thunderstorm developed along the Phillips/Rooks County line around 5PM CDT. This cell remained nearly stationary as it intensified over the next hour and eventually produced large hail around 1 inch in diameter. This storm remained strong to severe over nearly the same area for around 2 hours from 5:30-7:30PM. As this storm weakened entirely by about 8PM, a new line of thunderstorms along a cold front were poised to move in from the W/NW. This line posed a primarily wind threat as it shifted eastward across north central Kansas between 9-11PM. A couple 60-70 MPH wind gusts were reported during this time, but damage was minimal and/or very isolated. The line of thunderstorms weakened considerably by midnight as a developing MCV focused the most intense activity further S across central Kansas.",Delete me.,CSV
202105,2,1737,202105,2,1737,157395,953003,KANSAS,20,2021,May,Hail,C,163,ROOKS,GID,02-MAY-21 17:37:00,CST-6,02-MAY-21 17:37:00,0,0,0,0,0.00K,0.00K,Department of Highways,1.00,,,,,,,,,,,9,N,STOCKTON,9,N,STOCKTON,39.56,-99.29,39.56,-99.29,"Isolated large hail and damaging wind occurred during the evening hours of May 2nd over portions of north central Kansas. A isolated intense thunderstorm developed along the Phillips/Rooks County line around 5PM CDT. This cell remained nearly stationary as it intensified over the next hour and eventually produced large hail around 1 inch in diameter. This storm remained strong to severe over nearly the same area for around 2 hours from 5:30-7:30PM. As this storm weakened entirely by about 8PM, a new line of thunderstorms along a cold front were poised to move in from the W/NW. This line posed a primarily wind threat as it shifted eastward across north central Kansas between 9-11PM. A couple 60-70 MPH wind gusts were reported during this time, but damage was minimal and/or very isolated. The line of thunderstorms weakened considerably by midnight as a developing MCV focused the most intense activity further S across central Kansas.",Hail size was estimated based on a highway camera which caught the falling hail at the Bow Creek bridge.,CSV
202106,28,1157,202106,28,1457,160228,968298,KANSAS,20,2021,June,Flash Flood,C,121,MIAMI,EAX,28-JUN-21 11:57:00,CST-6,28-JUN-21 14:57:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,.54,W,HENSON,.33,E,HENSON,38.5,-94.86,38.4986,-94.819,Heavy rain produced some marginal flash flooding in Miami County Kansas and nearby Bates County Missouri.,Sheriff's office reported water over the road just east of Osawatomie.,CSV
202104,6,1745,202104,6,1745,158343,957264,KANSAS,20,2021,April,Hail,C,51,ELLIS,DDC,06-APR-21 17:45:00,CST-6,06-APR-21 17:45:00,0,0,0,0,,,Social Media,2.00,,,,,,,,,,,.69,N,PFEIFER,.69,N,PFEIFER,38.71,-99.17,38.71,-99.17,A triple point set up across the eastern half of the CWA with the surface low moving along northern counties with a cold front draped to the southwest and dryline to the south.,,CSV
202104,6,1833,202104,6,1833,158343,957268,KANSAS,20,2021,April,Hail,C,145,PAWNEE,DDC,06-APR-21 18:33:00,CST-6,06-APR-21 18:33:00,0,0,0,0,,,Trained Spotter,2.00,,,,,,,,,,,0,N,FRIZELL,0,N,FRIZELL,38.17,-99.22,38.17,-99.22,A triple point set up across the eastern half of the CWA with the surface low moving along northern counties with a cold front draped to the southwest and dryline to the south.,,CSV
202104,6,1834,202104,6,1834,158343,957269,KANSAS,20,2021,April,Hail,C,145,PAWNEE,DDC,06-APR-21 18:34:00,CST-6,06-APR-21 18:34:00,0,0,0,0,,,Public,1.00,,,,,,,,,,,0,N,FRIZELL,0,N,FRIZELL,38.17,-99.22,38.17,-99.22,A triple point set up across the eastern half of the CWA with the surface low moving along northern counties with a cold front draped to the southwest and dryline to the south.,Penny to quarter sized hail covering the ground.,CSV
202104,6,1844,202104,6,1844,158343,957270,KANSAS,20,2021,April,Hail,C,145,PAWNEE,DDC,06-APR-21 18:44:00,CST-6,06-APR-21 18:44:00,0,0,0,0,,,Public,2.50,,,,,,,,,,,0,N,FRIZELL,0,N,FRIZELL,38.17,-99.22,38.17,-99.22,A triple point set up across the eastern half of the CWA with the surface low moving along northern counties with a cold front draped to the southwest and dryline to the south.,,CSV
202104,6,1850,202104,6,1850,158343,957271,KANSAS,20,2021,April,Hail,C,145,PAWNEE,DDC,06-APR-21 18:50:00,CST-6,06-APR-21 18:50:00,0,0,0,0,,,Trained Spotter,1.00,,,,,,,,,,,4.7,SE,ASH VALLEY,4.7,SE,ASH VALLEY,38.26,-99.15,38.26,-99.15,A triple point set up across the eastern half of the CWA with the surface low moving along northern counties with a cold front draped to the southwest and dryline to the south.,,CSV
202104,6,1905,202104,6,1905,158343,957272,KANSAS,20,2021,April,Hail,C,145,PAWNEE,DDC,06-APR-21 19:05:00,CST-6,06-APR-21 19:05:00,0,0,0,0,,,Trained Spotter,1.50,,,,,,,,,,,4.7,SE,ASH VALLEY,4.7,SE,ASH VALLEY,38.26,-99.15,38.26,-99.15,A triple point set up across the eastern half of the CWA with the surface low moving along northern counties with a cold front draped to the southwest and dryline to the south.,,CSV
